Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
3,2,2,2.2450860288e+02,2.2458744357e+02,2.2474927670e+02,2.2483249105e+02,-8.5920301902e-01,-5.9180458527e-01
2,0,6,2.2474927670e+02,2.2483249105e+02,2.2435431173e+02,2.2467307705e+02,-5.9180458527e-01,-1.8215424161e+00
6,2,7,2.2435431173e+02,2.2467307705e+02,2.2404075524e+02,2.2451453778e+02,-1.8215424161e+00,-2.1014244390e+00
7,2,6,2.2404075524e+02,2.2451453778e+02,2.2435368332e+02,2.2467324452e+02,-2.1014244390e+00,-1.8215934099e+00
6,0,2,2.2435368332e+02,2.2467324452e+02,2.2474910914e+02,2.2483236291e+02,-1.8215934099e+00,-5.9175176910e-01
2,2,3,2.2474910914e+02,2.2483236291e+02,2.2450827117e+02,2.2458773078e+02,-5.9175176910e-01,-8.5915597421e-01
3,0,7,2.2450827117e+02,2.2458773078e+02,2.2416902207e+02,2.2436018732e+02,-8.5915597421e-01,-2.0678962950e+00
7,0,3,2.2416902207e+02,2.2436018732e+02,2.2450854518e+02,2.2458783746e+02,-2.0678962950e+00,-8.5906795301e-01
3,0,7,2.2450854518e+02,2.2458783746e+02,2.2416931610e+02,2.2436026415e+02,-8.5906795301e-01,-2.0678082738e+00
7,1,5,2.2416931610e+02,2.2436026415e+02,2.2466397276e+02,2.2464669375e+02,-2.0678082738e+00,-1.3302286456e+00
5,1,7,2.2466397276e+02,2.2464669375e+02,2.2416960765e+02,2.2436104042e+02,-1.3302286456e+00,-2.0679613276e+00
7,2,6,2.2416960765e+02,2.2436104042e+02,2.2447705071e+02,2.2453012790e+02,-2.0679613276e+00,-1.7881302985e+00
6,0,2,2.2447705071e+02,2.2453012790e+02,2.2486693155e+02,2.2470238692e+02,-1.7881302985e+00,-5.5828865769e-01
2,0,6,2.2486693155e+02,2.2470238692e+02,2.2447753030e+02,2.2452982732e+02,-5.5828865769e-01,-1.7880264885e+00
6,1,4,2.2447753030e+02,2.2452982732e+02,2.2509635141e+02,2.2461440690e+02,-1.7880264885e+00,-1.0472398559e+00
4,0,0,2.2509635141e+02,2.2461440690e+02,2.2542302190e+02,2.2485954246e+02,-1.0472398559e+00,1.6156140276e-01
0,1,2,2.2542302190e+02,2.2485954246e+02,2.2498922243e+02,2.2448687120e+02,1.6156140276e-01,-5.7610051622e-01
2,2,3,2.2498922243e+02,2.2448687120e+02,2.2475224260e+02,2.2423849976e+02,-5.7610051622e-01,-8.4350472133e-01
3,2,2,2.2475224260e+02,2.2423849976e+02,2.2498904010e+02,2.2448729506e+02,-8.4350472133e-01,-5.7610628758e-01
2,0,6,2.2498904010e+02,2.2448729506e+02,2.2459662622e+02,2.2432170068e+02,-5.7610628758e-01,-1.8058441184e+00
6,1,4,2.2459662622e+02,2.2432170068e+02,2.2521685602e+02,2.2439524150e+02,-1.8058441184e+00,-1.0650574858e+00
4,1,6,2.2521685602e+02,2.2439524150e+02,2.2459694866e+02,2.2432223994e+02,-1.0650574858e+00,-1.8058998893e+00
6,1,4,2.2459694866e+02,2.2432223994e+02,2.2521718257e+02,2.2439574616e+02,-1.8058998893e+00,-1.0651132568e+00
4,1,6,2.2521718257e+02,2.2439574616e+02,2.2459727114e+02,2.2432277917e+02,-1.0651132568e+00,-1.8059556603e+00
6,2,7,2.2459727114e+02,2.2432277917e+02,2.2428622376e+02,2.2415937202e+02,-1.8059556603e+00,-2.0858376832e+00
7,2,6,2.2428622376e+02,2.2415937202e+02,2.2459664020e+02,2.2432293682e+02,-2.0858376832e+00,-1.8060066541e+00
6,2,7,2.2459664020e+02,2.2432293682e+02,2.2428558449e+02,2.2415954554e+02,-1.8060066541e+00,-2.0858886771e+00
7,0,3,2.2428558449e+02,2.2415954554e+02,2.2462914839e+02,2.2438105033e+02,-2.0858886771e+00,-8.7706033506e-01
3,2,2,2.2462914839e+02,2.2438105033e+02,2.2487415950e+02,2.2462176118e+02,-8.7706033506e-01,-6.0966190131e-01
2,1,0,2.2487415950e+02,2.2462176118e+02,2.2531890828e+02,2.2498000753e+02,-6.0966190131e-01,1.2794200433e-01
0,0,4,2.2531890828e+02,2.2498000753e+02,2.2498368946e+02,2.2474542971e+02,1.2794200433e-01,-1.0808197341e+00
4,1,6,2.2498368946e+02,2.2474542971e+02,2.2436270849e+02,2.2468220795e+02,-1.0808197341e+00,-1.8216621376e+00
6,2,7,2.2436270849e+02,2.2468220795e+02,2.2404913303e+02,2.2452370622e+02,-1.8216621376e+00,-2.1015441605e+00
7,0,3,2.2404913303e+02,2.2452370622e+02,2.2439612245e+02,2.2473980542e+02,-2.1015441605e+00,-8.9271581852e-01
3,0,7,2.2439612245e+02,2.2473980542e+02,2.2404942948e+02,2.2452377311e+02,-8.9271581852e-01,-2.1014561393e+00
7,2,6,2.2404942948e+02,2.2452377311e+02,2.2436236259e+02,2.2468246993e+02,-2.1014561393e+00,-1.8216251102e+00
6,0,2,2.2436236259e+02,2.2468246993e+02,2.2475779345e+02,2.2484157579e+02,-1.8216251102e+00,-5.9178346940e-01
2,0,6,2.2475779345e+02,2.2484157579e+02,2.2436283185e+02,2.2468215345e+02,-5.9178346940e-01,-1.8215213002e+00
6,0,2,2.2436283185e+02,2.2468215345e+02,2.2475824620e+02,2.2484130036e+02,-1.8215213002e+00,-5.9167965940e-01
2,0,6,2.2475824620e+02,2.2484130036e+02,2.2436330114e+02,2.2468183702e+02,-5.9167965940e-01,-1.8214174902e+00
6,0,2,2.2436330114e+02,2.2468183702e+02,2.2475869896e+02,2.2484102498e+02,-1.8214174902e+00,-5.9157584940e-01
2,0,6,2.2475869896e+02,2.2484102498e+02,2.2436377047e+02,2.2468152064e+02,-5.9157584940e-01,-1.8213136802e+00
6,2,7,2.2436377047e+02,2.2468152064e+02,2.2405025026e+02,2.2452290965e+02,-1.8213136802e+00,-2.1011957032e+00
7,0,3,2.2405025026e+02,2.2452290965e+02,2.2439716436e+02,2.2473912975e+02,-2.1011957032e+00,-8.9236736115e-01
3,2,2,2.2439716436e+02,2.2473912975e+02,2.2464583119e+02,2.2497606216e+02,-8.9236736115e-01,-6.2496892740e-01
2,1,0,2.2464583119e+02,2.2497606216e+02,2.2509601134e+02,2.2532745902e+02,-6.2496892740e-01,1.1263497824e-01
0,1,2,2.2509601134e+02,2.2532745902e+02,2.2464450478e+02,2.2497644951e+02,1.1263497824e-01,-6.2502694074e-01
2,1,0,2.2464450478e+02,2.2497644951e+02,2.2509470532e+02,2.2532782026e+02,-6.2502694074e-01,1.1257696490e-01
0,0,4,2.2509470532e+02,2.2532782026e+02,2.2475592191e+02,2.2509842059e+02,1.1257696490e-01,-1.0961847735e+00
4,1,6,2.2475592191e+02,2.2509842059e+02,2.2413404287e+02,2.2504474731e+02,-1.0961847735e+00,-1.8370271770e+00
6,1,4,2.2413404287e+02,2.2504474731e+02,2.2475626401e+02,2.2509891484e+02,-1.8370271770e+00,-1.0962405445e+00
4,1,6,2.2475626401e+02,2.2509891484e+02,2.2413438198e+02,2.2504527624e+02,-1.0962405445e+00,-1.8370829480e+00
6,0,2,2.2413438198e+02,2.2504527624e+02,2.2453222493e+02,2.2519825083e+02,-1.8370829480e+00,-6.0724130715e-01
2,1,0,2.2453222493e+02,2.2519825083e+02,2.2497610525e+02,2.2555757269e+02,-6.0724130715e-01,1.3036259849e-01
0,2,1,2.2497610525e+02,2.2555757269e+02,2.2470772507e+02,2.2533139037e+02,1.3036259849e-01,-1.4949245107e-01
1,0,5,2.2470772507e+02,2.2533139037e+02,2.2440700883e+02,2.2502923747e+02,-1.4949245107e-01,-1.3793788104e+00
5,1,7,2.2440700883e+02,2.2502923747e+02,2.2389920647e+02,2.2476821744e+02,-1.3793788104e+00,-2.1171114924e+00
7,2,6,2.2389920647e+02,2.2476821744e+02,2.2421458559e+02,2.2492199594e+02,-2.1171114924e+00,-1.8372804633e+00
6,0,2,2.2421458559e+02,2.2492199594e+02,2.2461245875e+02,2.2507489194e+02,-1.8372804633e+00,-6.0743882245e-01
2,2,3,2.2461245875e+02,2.2507489194e+02,2.2436781301e+02,2.2483406779e+02,-6.0743882245e-01,-8.7484302756e-01
3,0,7,2.2436781301e+02,2.2483406779e+02,2.2402503631e+02,2.2461187393e+02,-8.7484302756e-01,-2.0835833484e+00
7,1,5,2.2402503631e+02,2.2461187393e+02,2.2452414968e+02,2.2489046497e+02,-2.0835833484e+00,-1.3460037202e+00
5,2,4,2.2452414968e+02,2.2489046497e+02,2.2483889764e+02,2.2502749225e+02,-1.3460037202e+00,-1.0785277590e+00
4,2,5,2.2483889764e+02,2.2502749225e+02,2.2452384558e+02,2.2489083109e+02,-1.0785277590e+00,-1.3459070279e+00
5,1,7,2.2452384558e+02,2.2489083109e+02,2.2402506283e+02,2.2461296339e+02,-1.3459070279e+00,-2.0836397099e+00
7,0,3,2.2402506283e+02,2.2461296339e+02,2.2436812771e+02,2.2483524029e+02,-2.0836397099e+00,-8.7481136785e-01
3,1,1,2.2436812771e+02,2.2483524029e+02,2.2465984898e+02,2.2538688845e+02,-8.7481136785e-01,-1.3409163958e-01
1,1,3,2.2465984898e+02,2.2538688845e+02,2.2436783729e+02,2.2483533176e+02,-1.3409163958e-01,-8.7472486242e-01
3,0,7,2.2436783729e+02,2.2483533176e+02,2.2402508684e+02,2.2461309740e+02,-8.7472486242e-01,-2.0834651832e+00
7,2,6,2.2402508684e+02,2.2461309740e+02,2.2433511435e+02,2.2477739820e+02,-2.0834651832e+00,-1.8036341541e+00
6,2,7,2.2433511435e+02,2.2477739820e+02,2.2402444716e+02,2.2461326940e+02,-1.8036341541e+00,-2.0835161771e+00
7,2,6,2.2402444716e+02,2.2461326940e+02,2.2433448305e+02,2.2477755439e+02,-2.0835161771e+00,-1.8036851479e+00
6,2,7,2.2433448305e+02,2.2477755439e+02,2.2402380749e+02,2.2461344143e+02,-1.8036851479e+00,-2.0835671709e+00
7,1,5,2.2402380749e+02,2.2461344143e+02,2.2452291635e+02,2.2489204054e+02,-2.0835671709e+00,-1.3459875427e+00
5,2,4,2.2452291635e+02,2.2489204054e+02,2.2483766210e+02,2.2502907291e+02,-1.3459875427e+00,-1.0785115815e+00
4,2,5,2.2483766210e+02,2.2502907291e+02,2.2452261225e+02,2.2489240666e+02,-1.0785115815e+00,-1.3458908504e+00
5,2,4,2.2452261225e+02,2.2489240666e+02,2.2483734474e+02,2.2502946945e+02,-1.3458908504e+00,-1.0784148892e+00
4,2,5,2.2483734474e+02,2.2502946945e+02,2.2452230811e+02,2.2489277274e+02,-1.0784148892e+00,-1.3457941581e+00
5,2,4,2.2452230811e+02,2.2489277274e+02,2.2483702735e+02,2.2502986597e+02,-1.3457941581e+00,-1.0783181969e+00
4,0,0,2.2483702735e+02,2.2502986597e+02,2.2517115727e+02,2.2526473242e+02,-1.0783181969e+00,1.3048306183e-01
0,1,2,2.2517115727e+02,2.2526473242e+02,2.2472598714e+02,2.2490572072e+02,1.3048306183e-01,-6.0717885715e-01
2,2,3,2.2472598714e+02,2.2490572072e+02,2.2448140402e+02,2.2466483297e+02,-6.0717885715e-01,-8.7458306226e-01
3,2,2,2.2448140402e+02,2.2466483297e+02,2.2472581807e+02,2.2490615004e+02,-8.7458306226e-01,-6.0718462851e-01
2,1,0,2.2472581807e+02,2.2490615004e+02,2.2516967801e+02,2.2526549705e+02,-6.0718462851e-01,1.3041927713e-01
0,2,1,2.2516967801e+02,2.2526549705e+02,2.2490131066e+02,2.2503929953e+02,1.3041927713e-01,-1.4943577243e-01
1,1,3,2.2490131066e+02,2.2503929953e+02,2.2460087052e+02,2.2449228826e+02,-1.4943577243e-01,-8.9006899527e-01
3,0,7,2.2460087052e+02,2.2449228826e+02,2.2425475056e+02,2.2427533906e+02,-8.9006899527e-01,-2.0988093161e+00
7,2,6,2.2425475056e+02,2.2427533906e+02,2.2456726253e+02,2.2443486361e+02,-2.0988093161e+00,-1.8189782870e+00
6,2,7,2.2456726253e+02,2.2443486361e+02,2.2425411359e+02,2.2427552086e+02,-1.8189782870e+00,-2.0988603099e+00
7,0,3,2.2425411359e+02,2.2427552086e+02,2.2460052179e+02,2.2449255055e+02,-2.0988603099e+00,-8.9003196790e-01
3,2,2,2.2460052179e+02,2.2449255055e+02,2.2484863461e+02,2.2473006304e+02,-8.9003196790e-01,-6.2263353415e-01
2,0,6,2.2484863461e+02,2.2473006304e+02,2.2444894353e+02,2.2458289922e+02,-6.2263353415e-01,-1.8523713650e+00
6,0,2,2.2444894353e+02,2.2458289922e+02,2.2484907864e+02,2.2472977378e+02,-1.8523713650e+00,-6.2252972415e-01
2,2,3,2.2484907864e+02,2.2472977378e+02,2.2460082664e+02,2.2449266883e+02,-6.2252972415e-01,-8.8993392926e-01
3,0,7,2.2460082664e+02,2.2449266883e+02,2.2425473599e+02,2.2427567289e+02,-8.8993392926e-01,-2.0986742501e+00
7,2,6,2.2425473599e+02,2.2427567289e+02,2.2456722641e+02,2.2443523964e+02,-2.0986742501e+00,-1.8188432209e+00
6,2,7,2.2456722641e+02,2.2443523964e+02,2.2425409900e+02,2.2427585460e+02,-1.8188432209e+00,-2.0987252439e+00
7,2,6,2.2425409900e+02,2.2427585460e+02,2.2456659755e+02,2.2443540541e+02,-2.0987252439e+00,-1.8188942148e+00
6,0,2,2.2456659755e+02,2.2443540541e+02,2.2496159244e+02,2.2459559056e+02,-1.8188942148e+00,-5.8905257397e-01
2,0,6,2.2496159244e+02,2.2459559056e+02,2.2456706768e+02,2.2443509022e+02,-5.8905257397e-01,-1.8187904048e+00
6,0,2,2.2456706768e+02,2.2443509022e+02,2.2496204594e+02,2.2459531637e+02,-1.8187904048e+00,-5.8894876397e-01
2,1,0,2.2496204594e+02,2.2459531637e+02,2.2539927944e+02,2.2496269735e+02,-5.8894876397e-01,1.4865514167e-01
0,2,1,2.2539927944e+02,2.2496269735e+02,2.2513508139e+02,2.2473164380e+02,1.4865514167e-01,-1.3119990789e-01
1,0,5,2.2513508139e+02,2.2473164380e+02,2.2483994229e+02,2.2442404088e+02,-1.3119990789e-01,-1.3610862672e+00
5,1,7,2.2483994229e+02,2.2442404088e+02,2.2433699934e+02,2.2415377605e+02,-1.3610862672e+00,-2.0988189492e+00
7,2,6,2.2433699934e+02,2.2415377605e+02,2.2464951285e+02,2.2431329758e+02,-2.0988189492e+00,-1.8189879201e+00
6,2,7,2.2464951285e+02,2.2431329758e+02,2.2433636238e+02,2.2415395785e+02,-1.8189879201e+00,-2.0988699430e+00
7,2,6,2.2433636238e+02,2.2415395785e+02,2.2464888402e+02,2.2431346345e+02,-2.0988699430e+00,-1.8190389139e+00
6,1,4,2.2464888402e+02,2.2431346345e+02,2.2527003017e+02,2.2437881429e+02,-1.8190389139e+00,-1.0782522814e+00
4,0,0,2.2527003017e+02,2.2437881429e+02,2.2560414461e+02,2.2461370276e+02,-1.0782522814e+00,1.3054897735e-01
0,0,4,2.2560414461e+02,2.2461370276e+02,2.2526953846e+02,2.2437825184e+02,1.3054897735e-01,-1.0782127611e+00
4,0,0,2.2526953846e+02,2.2437825184e+02,2.2560364362e+02,2.2461315351e+02,-1.0782127611e+00,1.3058849765e-01
0,0,4,2.2560364362e+02,2.2461315351e+02,2.2526904678e+02,2.2437768937e+02,1.3058849765e-01,-1.0781732408e+00
4,2,5,2.2526904678e+02,2.2437768937e+02,2.2495404318e+02,2.2424091653e+02,-1.0781732408e+00,-1.3455525096e+00
5,2,4,2.2495404318e+02,2.2424091653e+02,2.2526872929e+02,2.2437808581e+02,-1.3455525096e+00,-1.0780765484e+00
4,0,0,2.2526872929e+02,2.2437808581e+02,2.2560280245e+02,2.2461303299e+02,-1.0780765484e+00,1.3072471026e-01
0,0,4,2.2560280245e+02,2.2461303299e+02,2.2526823768e+02,2.2437752327e+02,1.3072471026e-01,-1.0780370281e+00
4,0,0,2.2526823768e+02,2.2437752327e+02,2.2560230155e+02,2.2461248366e+02,-1.0780370281e+00,1.3076423056e-01
0,1,2,2.2560230155e+02,2.2461248366e+02,2.2515723238e+02,2.2425334680e+02,1.3076423056e-01,-6.0689768842e-01
2,2,3,2.2515723238e+02,2.2425334680e+02,2.2491271700e+02,2.2401239029e+02,-6.0689768842e-01,-8.7430189353e-01
3,0,7,2.2491271700e+02,2.2401239029e+02,2.2457006058e+02,2.2379001098e+02,-8.7430189353e-01,-2.0830422143e+00
7,0,3,2.2457006058e+02,2.2379001098e+02,2.2491299259e+02,2.2401249282e+02,-2.0830422143e+00,-8.7421387233e-01
3,1,1,2.2491299259e+02,2.2401249282e+02,2.2520438420e+02,2.2456431518e+02,-8.7421387233e-01,-1.3349414406e-01
1,0,5,2.2520438420e+02,2.2456431518e+02,2.2490854017e+02,2.2425739020e+02,-1.3349414406e-01,-1.3633805034e+00
5,2,4,2.2490854017e+02,2.2425739020e+02,2.2522562159e+02,2.2438892775e+02,-1.3633805034e+00,-1.0959045422e+00
4,1,6,2.2522562159e+02,2.2438892775e+02,2.2460375761e+02,2.2433508021e+02,-1.0959045422e+00,-1.8367469457e+00
6,1,4,2.2460375761e+02,2.2433508021e+02,2.2522596354e+02,2.2438942210e+02,-1.8367469457e+00,-1.0959603131e+00
4,1,6,2.2522596354e+02,2.2438942210e+02,2.2460409657e+02,2.2433560924e+02,-1.0959603131e+00,-1.8368027166e+00
6,0,2,2.2460409657e+02,2.2433560924e+02,2.2500189664e+02,2.2448869531e+02,-1.8368027166e+00,-6.0696107582e-01
2,0,6,2.2500189664e+02,2.2448869531e+02,2.2460456097e+02,2.2433528567e+02,-6.0696107582e-01,-1.8366989066e+00
6,0,2,2.2460456097e+02,2.2433528567e+02,2.2500234515e+02,2.2448841304e+02,-1.8366989066e+00,-6.0685726582e-01
2,1,0,2.2500234515e+02,2.2448841304e+02,2.2544608744e+02,2.2484790533e+02,-6.0685726582e-01,1.3074663982e-01
0,1,2,2.2544608744e+02,2.2484790533e+02,2.2500101195e+02,2.2448877631e+02,1.3074663982e-01,-6.0691527916e-01
2,2,3,2.2500101195e+02,2.2448877631e+02,2.2475649233e+02,2.2424782410e+02,-6.0691527916e-01,-8.7431948427e-01
3,1,1,2.2475649233e+02,2.2424782410e+02,2.2504794222e+02,2.2479961569e+02,-8.7431948427e-01,-1.3359975600e-01
1,0,5,2.2504794222e+02,2.2479961569e+02,2.2475206577e+02,2.2449272195e+02,-1.3359975600e-01,-1.3634861153e+00
5,0,1,2.2475206577e+02,2.2449272195e+02,2.2504756414e+02,2.2479892251e+02,-1.3634861153e+00,-1.3370257750e-01
1,1,3,2.2504756414e+02,2.2479892251e+02,2.2475576706e+02,2.2424725225e+02,-1.3370257750e-01,-8.7433580034e-01
3,2,2,2.2475576706e+02,2.2424725225e+02,2.2500012143e+02,2.2448862975e+02,-8.7433580034e-01,-6.0693736659e-01
2,1,0,2.2500012143e+02,2.2448862975e+02,2.2544389251e+02,2.2484808650e+02,-6.0693736659e-01,1.3066653905e-01
0,1,2,2.2544389251e+02,2.2484808650e+02,2.2499878826e+02,2.2448899313e+02,1.3066653905e-01,-6.0699537993e-01
2,1,0,2.2499878826e+02,2.2448899313e+02,2.2544258019e+02,2.2484842413e+02,-6.0699537993e-01,1.3060852571e-01
0,0,4,2.2544258019e+02,2.2484842413e+02,2.2510798807e+02,2.2461295329e+02,1.3060852571e-01,-1.0781532127e+00
4,0,0,2.2510798807e+02,2.2461295329e+02,2.2544207924e+02,2.2484787486e+02,-1.0781532127e+00,1.3064804601e-01
0,0,4,2.2544207924e+02,2.2484787486e+02,2.2510749642e+02,2.2461239079e+02,1.3064804601e-01,-1.0781136924e+00
4,1,6,2.2510749642e+02,2.2461239079e+02,2.2448668880e+02,2.2454748886e+02,-1.0781136924e+00,-1.8189560959e+00
6,2,7,2.2448668880e+02,2.2454748886e+02,2.2417354340e+02,2.2438813916e+02,-1.8189560959e+00,-2.0988381188e+00
7,1,5,2.2417354340e+02,2.2438813916e+02,2.2467684837e+02,2.2465908422e+02,-2.0988381188e+00,-1.3612584906e+00
5,1,7,2.2467684837e+02,2.2465908422e+02,2.2417385889e+02,2.2438890601e+02,-1.3612584906e+00,-2.0989911726e+00
7,0,3,2.2417385889e+02,2.2438890601e+02,2.2452029548e+02,2.2460589037e+02,-2.0989911726e+00,-8.9016283064e-01
3,0,7,2.2452029548e+02,2.2460589037e+02,2.2417415517e+02,2.2438897365e+02,-8.9016283064e-01,-2.0989031514e+00
7,1,5,2.2417415517e+02,2.2438897365e+02,2.2467747776e+02,2.2465988598e+02,-2.0989031514e+00,-1.3613235232e+00
5,2,4,2.2467747776e+02,2.2465988598e+02,2.2499428794e+02,2.2479207549e+02,-1.3613235232e+00,-1.0938475621e+00
4,0,0,2.2499428794e+02,2.2479207549e+02,2.2533202476e+02,2.2502172500e+02,-1.0938475621e+00,1.1495369665e-01
0,2,1,2.2533202476e+02,2.2502172500e+02,2.2506019136e+02,2.2479970482e+02,1.1495369665e-01,-1.6490135291e-01
1,2,0,2.2506019136e+02,2.2479970482e+02,2.2533226134e+02,2.2502246536e+02,-1.6490135291e-01,1.1510481882e-01
0,1,2,2.2533226134e+02,2.2502246536e+02,2.2488162310e+02,2.2467034178e+02,1.1510481882e-01,-6.2255710016e-01
2,1,0,2.2488162310e+02,2.2467034178e+02,2.2533095443e+02,2.2502282338e+02,-6.2255710016e-01,1.1504680548e-01
0,1,2,2.2533095443e+02,2.2502282338e+02,2.2488029576e+02,2.2467072593e+02,1.1504680548e-01,-6.2261511350e-01
2,2,3,2.2488029576e+02,2.2467072593e+02,2.2463202352e+02,2.2443364218e+02,-6.2261511350e-01,-8.9001931861e-01
3,0,7,2.2463202352e+02,2.2443364218e+02,2.2428591434e+02,2.2421667579e+02,-8.9001931861e-01,-2.0987596394e+00
7,0,3,2.2428591434e+02,2.2421667579e+02,2.2463230069e+02,2.2443374036e+02,-2.0987596394e+00,-8.8993129741e-01
3,1,1,2.2463230069e+02,2.2443374036e+02,2.2493232918e+02,2.2498091483e+02,-8.8993129741e-01,-1.4921156914e-01
1,0,5,2.2493232918e+02,2.2498091483e+02,2.2463169781e+02,2.2467867747e+02,-1.4921156914e-01,-1.3790979284e+00
5,2,4,2.2463169781e+02,2.2467867747e+02,2.2495080741e+02,2.2480521528e+02,-1.3790979284e+00,-1.1116219673e+00
4,2,5,2.2495080741e+02,2.2480521528e+02,2.2463140599e+02,2.2467905345e+02,-1.1116219673e+00,-1.3790012361e+00
5,0,1,2.2463140599e+02,2.2467905345e+02,2.2493161935e+02,2.2498063265e+02,-1.3790012361e+00,-1.4921769833e-01
1,2,0,2.2493161935e+02,2.2498063265e+02,2.2520016231e+02,2.2520763268e+02,-1.4921769833e-01,1.3078847340e-01
